Query Results (1465 answers): 
x       | y                                
A003945 | N.J.A.Sloane                     
A037254 | N.J.A.Sloane                     
A002024 | N.J.A.Sloane                     
A007464 | N.J.A.Sloane                     
A000747 | N.J.A.Sloane                     
A001906 | N.J.A.Sloane                     
A013928 | HenriLifchitz                    
A010873 | N.J.A.Sloane                     
A051031 | EricW.Weisstein                  
A038291 | N.J.A.Sloane                     
A000031 | N.J.A.Sloane                     
A007051 | RobertG.Wilsonv                  
A050603 | AnttiKarttunen                   
A001614 | N.J.A.Sloane                     
A005669 | N.J.A.Sloane                     
A005835 | N.J.A.Sloane                     
A000096 | N.J.A.Sloane                     
A037161 | N.J.A.Sloane                     
A038231 | N.J.A.Sloane                     
A000123 | N.J.A.Sloane                     
A051129 | N.J.A.Sloane                     
A019538 | ManfredGoebel                    
A012245 | N.J.A.Sloane                     
A006511 | N.J.A.Sloane                     
A017101 | N.J.A.Sloane                     
A004760 | N.J.A.Sloane                     
A047920 | N.J.A.Sloane                     
A028520 | N.J.A.Sloane                     
A027710 | JohnW.Layman                     
A000296 | N.J.A.Sloane                     
A007283 | N.J.A.Sloane                     
A035346 | N.J.A.Sloane                     
A007578 | SimonPlouffe                     
A000204 | N.J.A.Sloane                     
A008291 | N.J.A.Sloane                     
A000925 | JacquesHaubrich                  
A016028 | RobertG.Wilsonv                  
A014578 | EricW.Weisstein                  
A057088 | WolfdieterLang                   
A001519 | N.J.A.Sloane                     
A014176 | N.J.A.Sloane                     
A053142 | WolfdieterLang                   
A001045 | N.J.A.Sloane                     
A002282 | N.J.A.Sloane                     
A000946 | N.J.A.Sloane                     
A034017 | N.J.A.Sloane                     
A008290 | N.J.A.Sloane                     
A051340 | N.J.A.Sloane                     
A001481 | N.J.A.Sloane                     
A002817 | N.J.A.Sloane                     
A026007 | N.J.A.Sloane                     
A000637 | N.J.A.Sloane                     
A019568 | RobertG.Wilsonv                  
A003297 | N.J.A.Sloane                     
A007968 | J.H.Conway                       
A004767 | N.J.A.Sloane                     
A005449 | N.J.A.Sloane                     
A020500 | SimonPlouffe                     
A006879 | SimonPlouffe                     
A007395 | N.J.A.Sloane                     
A000598 | N.J.A.Sloane                     
A005717 | N.J.A.Sloane                     
A000383 | N.J.A.Sloane                     
A002076 | N.J.A.Sloane                     
A025565 | ClarkKimberling                  
A000367 | N.J.A.Sloane                     
A001348 | N.J.A.Sloane                     
A035959 | OlivierGA(c)rard                 
A001620 | N.J.A.Sloane                     
A000215 | N.J.A.Sloane                     
A002894 | N.J.A.Sloane                     
A000219 | N.J.A.Sloane                     
A006370 | N.J.A.Sloane                     
A002823 | N.J.A.Sloane                     
A030101 | DavidW.Wilson                    
A008408 | N.J.A.Sloane                     
A000196 | N.J.A.Sloane                     
A038205 | N.J.A.Sloane                     
A004188 | AlbertD.Rich                     
A002373 | N.J.A.Sloane                     
A030229 | DavidW.Wilson                    
A026465 | ClarkKimberling                  
A004126 | AlbertD.Rich                     
A027383 | R.K.Guy                          
A049051 | DavidW.Wilson                    
A029956 | PatrickDeGeest                   
A002532 | N.J.A.Sloane                     
A014577 | EricW.Weisstein                  
A051125 | N.J.A.Sloane                     
A002075 | N.J.A.Sloane                     
A047999 | N.J.A.Sloane                     
A002378 | N.J.A.Sloane                     
A000738 | N.J.A.Sloane                     
A000004 | N.J.A.Sloane                     
A000043 | N.J.A.Sloane                     
A006667 | BillGosper                       
A001681 | N.J.A.Sloane                     
A001793 | SimonPlouffe                     
A007583 | SimonPlouffe                     
A000990 | N.J.A.Sloane                     
A007531 | RobertG.Wilsonv                  
A049119 | WolfdieterLang                   
A025240 | ClarkKimberling                  
A000982 | N.J.A.Sloane                     
A024088 | N.J.A.Sloane                     
A017329 | N.J.A.Sloane                     
A005237 | N.J.A.Sloane                     
A049777 | ClarkKimberling                  
A046854 | WouterMeeussen                   
A010879 | N.J.A.Sloane                     
A000629 | NickSinger                       
A049883 | JudsonD.Neer                     
A024670 | ClarkKimberling                  
A006364 | N.J.A.Sloane                     
A013525 | PatrickDemichel                  
A001930 | N.J.A.Sloane                     
A001243 | RobertG.Wilsonv                  
A035343 | N.J.A.Sloane                     
A001083 | SimonPlouffe                     
A033568 | N.J.A.Sloane                     
A010077 | LeonidBroukhis                   
A046059 | EricW.Weisstein                  
A033303 | N.J.A.Sloane                     
A002003 | N.J.A.Sloane                     
A023856 | ClarkKimberling                  
A009006 | R.H.Hardin                       
A006966 | N.J.A.Sloane                     
A016969 | N.J.A.Sloane                     
A048990 | WolfdieterLang                   
A034684 | ErichFriedman                    
A028335 | N.J.A.Sloane                     
A022544 | N.J.A.Sloane                     
A017712 | N.J.A.Sloane                     
A014580 | DavidPetry                       
A000265 | N.J.A.Sloane                     
A011655 | N.J.A.Sloane                     
A026820 | ClarkKimberling                  
A049705 | ClarkKimberling                  
A001006 | N.J.A.Sloane                     
A035294 | BillGosper                       
A003434 | N.J.A.Sloane                     
A071942 | N.J.A.Sloane                     
A002522 | N.J.A.Sloane                     
A000945 | N.J.A.Sloane                     
A000088 | N.J.A.Sloane                     
A008793 | JonasWallgren                    
A005130 | N.J.A.Sloane                     
A000567 | N.J.A.Sloane                     
A006012 | N.J.A.Sloane                     
A007966 | J.H.Conway                       
A015565 | OlivierGA(c)rard                 
A019322 | SimonPlouffe                     
A003463 | N.J.A.Sloane                     
A002260 | AngeleHamel                      
A002439 | N.J.A.Sloane                     
A005964 | N.J.A.Sloane                     
A011248 | N.J.A.Sloane                     
A004023 | N.J.A.Sloane                     
A034090 | J.Lowell                         
A003472 | N.J.A.Sloane                     
A001969 | N.J.A.Sloane                     
A013322 | N.J.A.Sloane                     
A001609 | N.J.A.Sloane                     
A009969 | N.J.A.Sloane                     
A023053 | EmericDeutsch                    
A025143 | ClarkKimberling                  
A170873 | N.J.A.Sloane                     
A039665 | FeliceRusso                      
A001353 | N.J.A.Sloane                     
A007854 | MartinKlazar                     
A002040 | N.J.A.Sloane                     
A010892 | SimonPlouffe                     
A000599 | N.J.A.Sloane                     
A014312 | AlBlack                          
A007461 | N.J.A.Sloane                     
A064353 | N.J.A.Sloane                     
A024495 | ClarkKimberling                  
A007412 | N.J.A.Sloane                     
A034382 | ChristianG.Bower                 
A001789 | N.J.A.Sloane                     
A000746 | N.J.A.Sloane                     
A006981 | N.J.A.Sloane                     
A024492 | ClarkKimberling                  
A000201 | N.J.A.Sloane                     
A006327 | SimonPlouffe                     
A027907 | N.J.A.Sloane                     
A030192 | WolfdieterLang                   
A008297 | N.J.A.Sloane                     
A006941 | N.J.A.Sloane                     
A001157 | R.K.Guy                          
A037020 | FeliceRusso                      
A046694 | MarcLeBrun                       
A023416 | DavidW.Wilson                    
A000111 | N.J.A.Sloane                     
A016777 | N.J.A.Sloane                     
A008305 | N.J.A.Sloane                     
A004831 | N.J.A.Sloane                     
A006206 | FrankRuskey                      
A039653 | DavidW.Wilson                    
A004016 | N.J.A.Sloane                     
A001075 | N.J.A.Sloane                     
A032357 | WolfdieterLang                   
A013589 | CarlBellinger                    
A009725 | R.H.Hardin                       
A027941 | ClarkKimberling                  
A002182 | N.J.A.Sloane                     
A023676 | N.J.A.Sloane                     
A002944 | N.J.A.Sloane                     
A008861 | R.K.Guy                          
A000262 | N.J.A.Sloane                     
A008347 | J.H.Conway                       
A014480 | N.J.A.Sloane                     
A010872 | N.J.A.Sloane                     
A005038 | N.J.A.Sloane                     
A036039 | N.J.A.Sloane                     
A022388 | N.J.A.Sloane                     
A003422 | R.K.Guy                          
A026387 | ClarkKimberling                  
A027697 | N.J.A.Sloane                     
A001013 | N.J.A.Sloane                     
A004601 | N.J.A.Sloane                     
A002425 | N.J.A.Sloane                     
A013939 | HenriLifchitz                    
A000146 | N.J.A.Sloane                     
A001037 | N.J.A.Sloane                     
A006212 | N.J.A.Sloane                     
A001615 | N.J.A.Sloane                     
A000122 | N.J.A.Sloane                     
A004466 | AlbertD.Rich                     
A006218 | N.J.A.Sloane                     
A048109 | LabosElemer                      
A000165 | N.J.A.Sloane                     
A001842 | N.J.A.Sloane                     
A006600 | N.J.A.Sloane                     
A023855 | ClarkKimberling                  
A000719 | N.J.A.Sloane                     
A009766 | WouterMeeussen                   
A049020 | N.J.A.Sloane                     
A014085 | JonWild                          
A005710 | N.J.A.Sloane                     
A002458 | N.J.A.Sloane                     
A027465 | N.J.A.Sloane                     
A007837 | ArnoldKnopfmacher                
A039834 | erGrasser                        
A051173 | ClarkKimberling                  
A008578 | N.J.A.Sloane                     
A008791 | N.J.A.Sloane                     
A006558 | RobertG.Wilsonv                  
A000679 | N.J.A.Sloane                     
A000668 | N.J.A.Sloane                     
A001690 | N.J.A.Sloane                     
A127672 | WolfdieterLang                   
A008313 | N.J.A.Sloane                     
A007423 | N.J.A.Sloane                     
A042948 | N.J.A.Sloane                     
A145573 | MalinSjodahl                     
A010874 | N.J.A.Sloane                     
A037227 | N.J.A.Sloane                     
A005044 | RobertG.Wilsonv                  
A055631 | LabosElemer                      
A000744 | N.J.A.Sloane                     
A002113 | N.J.A.Sloane                     
A030240 | WolfdieterLang                   
A025487 | DavidW.Wilson                    
A005836 | JeffreyShallit                   
A025320 | DavidW.Wilson                    
A014166 | N.J.A.Sloane                     
A049670 | ClarkKimberling                  
A045479 | N.J.A.Sloane                     
A034886 | ErichFriedman                    
A005805 | N.J.A.Sloane                     
A051255 | N.J.A.Sloane                     
A001317 | N.J.A.Sloane                     
A000538 | N.J.A.Sloane                     
A002088 | N.J.A.Sloane                     
A002050 | N.J.A.Sloane                     
A002089 | N.J.A.Sloane                     
A002278 | N.J.A.Sloane                     
A000178 | N.J.A.Sloane                     
A129467 | WolfdieterLang                   
A000001 | N.J.A.Sloane                     
A007514 | RobertG.Wilsonv                  
A038567 | N.J.A.Sloane                     
A025585 | DavidW.Wilson                    
A004011 | N.J.A.Sloane                     
A000716 | N.J.A.Sloane                     
A000930 | N.J.A.Sloane                     
A011371 | N.J.A.Sloane                     
A046055 | EricW.Weisstein                  
A029953 | PatrickDeGeest                   
A005667 | R.K.Guy                          
A000379 | N.J.A.Sloane                     
A001082 | TomDuff                          
A002865 | N.J.A.Sloane                     
A001371 | N.J.A.Sloane                     
A000225 | N.J.A.Sloane                     
A051162 | N.J.A.Sloane                     
A030528 | WolfdieterLang                   
A006127 | N.J.A.Sloane                     
A030059 | N.J.A.Sloane                     
A036256 | N.J.A.Sloane                     
A019590 | N.J.A.Sloane                     
A028248 | N.J.A.Sloane                     
A006002 | N.J.A.Sloane                     
A047486 | N.J.A.Sloane                     
A007827 | MatthewCropper                   
A011782 | LeeD.Killough                    
A002658 | N.J.A.Sloane                     
A002183 | N.J.A.Sloane                     
A036585 | N.J.A.Sloane                     
A000118 | N.J.A.Sloane                     
A029803 | PatrickDeGeest                   
A000005 | N.J.A.Sloane                     
A008615 | SimonPlouffe                     
A005277 | N.J.A.Sloane                     
A003480 | N.J.A.Sloane                     
A007680 | N.J.A.Sloane                     
A010050 | JoeKeane                         
A036987 | N.J.A.Sloane                     
A005235 | N.J.A.Sloane                     
A001303 | N.J.A.Sloane                     
A001285 | N.J.A.Sloane                     
A031443 | ClarkKimberling                  
A010054 | N.J.A.Sloane                     
A003991 | MarcLeBrun                       
A033888 | N.J.A.Sloane                     
A000753 | N.J.A.Sloane                     
A001248 | N.J.A.Sloane                     
A008302 | N.J.A.Sloane                     
A051240 | VladetaJovovic                   
A007123 | N.J.A.Sloane                     
A001296 | N.J.A.Sloane                     
A001158 | R.K.Guy                          
A000169 | N.J.A.Sloane                     
A002034 | N.J.A.Sloane                     
A003048 | N.J.A.Sloane                     
A000125 | N.J.A.Sloane                     
A000475 | N.J.A.Sloane                     
A000726 | N.J.A.Sloane                     
A007663 | N.J.A.Sloane                     
A005640 | N.J.A.Sloane                     
A034856 | N.J.A.Sloane                     
A008278 | N.J.A.Sloane                     
A002456 | N.J.A.Sloane                     
A038550 | TomVerhoeff                      
A025428 | DavidW.Wilson                    
A005578 | N.J.A.Sloane                     
A001109 | N.J.A.Sloane                     
A000273 | N.J.A.Sloane                     
A019279 | N.J.A.Sloane                     
A035608 | N.J.A.Sloane                     
A051491 | DavidBroadhurst                  
A014481 | N.J.A.Sloane                     
A001047 | R.K.Guy                          
A030228 | DavidW.Wilson                    
A007427 | N.J.A.Sloane                     
A002559 | J.H.Conway                       
A026671 | _ClarkKimberling_;MiklosBona     
A052410 | EricW.Weisstein                  
A002449 | N.J.A.Sloane                     
A071928 | N.J.A.Sloane                     
A014137 | N.J.A.Sloane                     
A023871 | OlivierGA(c)rard                 
A005043 | N.J.A.Sloane                     
A001652 | N.J.A.Sloane                     
A048211 | TonyBartoletti                   
A005942 | JeffreyShallit                   
A000082 | N.J.A.Sloane                     
A002293 | N.J.A.Sloane                     
A003046 | N.J.A.Sloane                     
A002017 | N.J.A.Sloane                     
A001835 | N.J.A.Sloane                     
A026300 | ClarkKimberling                  
A029837 | N.J.A.Sloane                     
A014486 | WouterMeeussen                   
A005807 | N.J.A.Sloane                     
A003309 | N.J.A.Sloane                     
A002110 | J.H.Conway                       
A006601 | N.J.A.Sloane                     
A003603 | MiraBernstein                    
A038610 | WouterMeeussen                   
A010693 | N.J.A.Sloane                     
A000009 | N.J.A.Sloane                     
A033436 | N.J.A.Sloane                     
A003464 | N.J.A.Sloane                     
A001318 | N.J.A.Sloane                     
A051492 | N.J.A.Sloane                     
A002201 | N.J.A.Sloane                     
A000773 | RussCox                          
A046522 | N.J.A.Sloane                     
A025529 | ClarkKimberling                  
A002412 | N.J.A.Sloane                     
A016027 | RobertG.Wilsonv                  
A047967 | N.J.A.Sloane                     
A006290 | N.J.A.Sloane                     
A028412 | N.J.A.Sloane                     
A001316 | N.J.A.Sloane                     
A005987 | N.J.A.Sloane                     
A003827 | ChristineBessenrodt              
A029954 | PatrickDeGeest                   
A034699 | DavidW.Wilson                    
A000288 | N.J.A.Sloane                     
A001392 | N.J.A.Sloane                     
A048654 | BarryE.Williams                  
A026378 | ClarkKimberling                  
A001160 | N.J.A.Sloane                     
A033264 | ClarkKimberling                  
A027746 | MAGHRAOUIAbdelkader              
A000979 | N.J.A.Sloane                     
A033492 | JeffBurch                        
A002492 | N.J.A.Sloane                     
A004526 | N.J.A.Sloane                     
A050165 | ClarkKimberling                  
A048141 | WouterMeeussen                   
A004019 | N.J.A.Sloane                     
A071907 | N.J.A.Sloane                     
A027187 | ClarkKimberling                  
A047072 | ClarkKimberling                  
A003051 | N.J.A.Sloane                     
A007588 | N.J.A.Sloane                     
A020695 | DavidW.Wilson                    
A001787 | N.J.A.Sloane                     
A000332 | N.J.A.Sloane                     
A022553 | DavidBroadhurst                  
A002494 | N.J.A.Sloane                     
A002452 | N.J.A.Sloane                     
A008282 | N.J.A.Sloane                     
A000108 | N.J.A.Sloane                     
A008863 | R.K.Guy                          
A038569 | N.J.A.Sloane                     
A035287 | ErichFriedman                    
A001469 | N.J.A.Sloane                     
A001923 | N.J.A.Sloane                     
A003724 | R.H.Hardin                       
A010051 | N.J.A.Sloane                     
A006232 | N.J.A.Sloane                     
A046815 | MarjorieBicknell-Johnson         
A005041 | JeffreyShallit                   
A014820 | N.J.A.Sloane                     
A001818 | N.J.A.Sloane                     
A046682 | VladetaJovovic                   
A031218 | N.J.A.Sloane                     
A000104 | N.J.A.Sloane                     
A000733 | SimonPlouffe                     
A008279 | N.J.A.Sloane                     
A008785 | N.J.A.Sloane                     
A046521 | WolfdieterLang                   
A028246 | DougMcKenzie                     
A004128 | N.J.A.Sloane                     
A001927 | N.J.A.Sloane                     
A046161 | EricW.Weisstein                  
A004006 | AlbertD.Rich                     
A033877 | N.J.A.Sloane                     
A037162 | N.J.A.Sloane                     
A020754 | DavidW.Wilson                    
A002741 | N.J.A.Sloane                     
A001405 | N.J.A.Sloane                     
A049019 | AlfordArnold                     
A014306 | ClarkKimberling                  
A033184 | ChristianG.Bower                 
A005478 | N.J.A.Sloane                     
A000290 | N.J.A.Sloane                     
A005248 | N.J.A.Sloane                     
A046054 | EricW.Weisstein                  
A002878 | N.J.A.Sloane                     
A001001 | N.J.A.Sloane                     
A015323 | OlivierGA(c)rard                 
A029952 | PatrickDeGeest                   
A000449 | N.J.A.Sloane                     
A000055 | N.J.A.Sloane                     
A020639 | DavidW.Wilson                    
A010094 | N.J.A.Sloane                     
A000628 | N.J.A.Sloane                     
A001419 | N.J.A.Sloane                     
A001911 | N.J.A.Sloane                     
A002467 | JeffreyShallit                   
A020755 | DavidW.Wilson                    
A000107 | N.J.A.Sloane                     
A001349 | N.J.A.Sloane                     
A036040 | N.J.A.Sloane                     
A151801 | R.H.Hardin                       
A001844 | N.J.A.Sloane                     
A014117 | DavidBroadhurst                  
A000698 | GaborHetyei                      
A001477 | N.J.A.Sloane                     
A033570 | N.J.A.Sloane                     
A002106 | N.J.A.Sloane                     
A034885 | ErichFriedman                    
A007996 | BennettBattaile                  
A027750 | N.J.A.Sloane                     
A042964 | N.J.A.Sloane                     
A002869 | N.J.A.Sloane                     
A003136 | N.J.A.Sloane                     
A000344 | N.J.A.Sloane                     
A005036 | N.J.A.Sloane                     
A004197 | DavidW.Wilson                    
A014616 | EricW.Weisstein                  
A000127 | N.J.A.Sloane                     
A000816 | N.J.A.Sloane                     
A026367 | ClarkKimberling                  
A000207 | N.J.A.Sloane                     
A000708 | N.J.A.Sloane                     
A027446 | OlivierGA(c)rard                 
A013662 | N.J.A.Sloane                     
A001462 | N.J.A.Sloane                     
A008954 | N.J.A.Sloane                     
A036581 | N.J.A.Sloane                     
A002523 | N.J.A.Sloane                     
A002469 | N.J.A.Sloane                     
A050204 | EricW.Weisstein                  
A005706 | N.J.A.Sloane                     
A014162 | N.J.A.Sloane                     
A042981 | FrankRuskey                      
A046949 | N.J.A.Sloane                     
A004070 | N.J.A.Sloane                     
A001563 | N.J.A.Sloane                     
A051002 | EricW.Weisstein                  
A004602 | N.J.A.Sloane                     
A001227 | N.J.A.Sloane                     
A000991 | N.J.A.Sloane                     
A002277 | N.J.A.Sloane                     
A054924 | N.J.A.Sloane                     
A000022 | E.M.Rains                        
A001662 | N.J.A.Sloane                     
A005883 | N.J.A.Sloane                     
A033579 | N.J.A.Sloane                     
A019434 | DavidW.Wilson                    
A002574 | N.J.A.Sloane                     
A000069 | N.J.A.Sloane                     
A000745 | N.J.A.Sloane                     
A005408 | N.J.A.Sloane                     
A007733 | HalSampson                       
A064060 | ChristophMayer                   
A029584 | N.J.A.Sloane                     
A005251 | R.K.Guy                          
A045897 | N.J.A.Sloane                     
A000701 | N.J.A.Sloane                     
A000587 | N.J.A.Sloane                     
A022266 | N.J.A.Sloane                     
A006516 | N.J.A.Sloane                     
A006351 | N.J.A.Sloane                     
A004597 | N.J.A.Sloane                     
A002390 | N.J.A.Sloane                     
A022120 | N.J.A.Sloane                     
A140207 | GaryW.Adamson                    
A016627 | N.J.A.Sloane                     
A001602 | N.J.A.Sloane                     
A000014 | N.J.A.Sloane                     
A014612 | EricW.Weisstein                  
A035324 | WolfdieterLang                   
A061084 | UlrichSchimke                    
A014132 | N.J.A.Sloane                     
A004608 | N.J.A.Sloane                     
A025748 | OlivierGA(c)rard                 
A000602 | N.J.A.Sloane                     
A000110 | N.J.A.Sloane                     
A000085 | J.H.Conway                       
A001077 | N.J.A.Sloane                     
A033844 | VasiliyDanilov                   
A000680 | N.J.A.Sloane                     
A054360 | JoeKeane                         
A046669 | N.J.A.Sloane                     
A004611 | N.J.A.Sloane                     
A048994 | N.J.A.Sloane                     
A179931 | R.J.Mathar                       
A030001 | N.J.A.Sloane                     
A002662 | N.J.A.Sloane                     
A011773 | SimonPlouffe                     
A000042 | N.J.A.Sloane                     
A014445 | MohammadK.Azarian                
A034943 | N.J.A.Sloane                     
A051532 | DesMacHale                       
A008459 | N.J.A.Sloane                     
A000011 | N.J.A.Sloane                     
A000583 | N.J.A.Sloane                     
A000019 | N.J.A.Sloane                     
A000772 | N.J.A.Sloane                     
A038568 | N.J.A.Sloane                     
A002265 | N.J.A.Sloane                     
A007645 | RobertG.Wilsonv                  
A000027 | N.J.A.Sloane                     
A001333 | R.K.Guy                          
A004159 | N.J.A.Sloane                     
A181765 | ReinhardZumkeller                
A016826 | N.J.A.Sloane                     
A006765 | N.J.A.Sloane                     
A014613 | EricW.Weisstein                  
A000166 | N.J.A.Sloane                     
A000593 | N.J.A.Sloane                     
A019269 | JudMcCranie                      
A042982 | FrankRuskey                      
A014644 | N.J.A.Sloane                     
A001498 | N.J.A.Sloane                     
A000326 | N.J.A.Sloane                     
A000788 | N.J.A.Sloane                     
A002694 | N.J.A.Sloane                     
A008683 | N.J.A.Sloane                     
A033196 | N.J.A.Sloane                     
A002117 | N.J.A.Sloane                     
A013972 | N.J.A.Sloane                     
A003221 | N.J.A.Sloane                     
A005646 | N.J.A.Sloane                     
A008549 | N.J.A.Sloane                     
A001113 | N.J.A.Sloane                     
A005590 | N.J.A.Sloane                     
A000464 | N.J.A.Sloane                     
A007805 | ClarkKimberling                  
A014198 | N.J.A.Sloane                     
A049118 | WolfdieterLang                   
A036234 | N.J.A.Sloane                     
A008477 | OlivierGA(c)rard                 
A024716 | ClarkKimberling                  
A013929 | HenriLifchitz                    
A036602 | N.J.A.Sloane                     
A007606 | MiraBernstein                    
A002409 | N.J.A.Sloane                     
A039599 | N.J.A.Sloane                     
A004127 | N.J.A.Sloane                     
A027364 | N.J.A.Sloane                     
A007331 | MiraBernstein                    
A001372 | N.J.A.Sloane                     
A032347 | JoeK.Crump                       
A007623 | MiraBernstein                    
A001929 | N.J.A.Sloane                     
A038504 | FrankRuskey                      
A048766 | CharlesT.Le                      
A006508 | N.J.A.Sloane                     
A004148 | N.J.A.Sloane                     
A042942 | DavidW.Wilson                    
A032109 | ChristianG.Bower                 
A006928 | N.J.A.Sloane                     
A033444 | N.J.A.Sloane                     
A006057 | N.J.A.Sloane                     
A016813 | N.J.A.Sloane                     
A002279 | N.J.A.Sloane                     
A002174 | N.J.A.Sloane                     
A002266 | N.J.A.Sloane                     
A001177 | N.J.A.Sloane                     
A006038 | N.J.A.Sloane                     
A002984 | N.J.A.Sloane                     
A007426 | N.J.A.Sloane                     
A008619 | N.J.A.Sloane                     
A002109 | N.J.A.Sloane                     
A001023 | N.J.A.Sloane                     
A134285 | WolfdieterLang                   
A006059 | N.J.A.Sloane                     
A000670 | N.J.A.Sloane                     
A004431 | N.J.A.Sloane                     
A046058 | EricW.Weisstein                  
A008287 | N.J.A.Sloane                     
A008284 | N.J.A.Sloane                     
A027748 | N.J.A.Sloane                     
A046092 | EricW.Weisstein                  
A001861 | SimonPlouffe                     
A018819 | J.H.Conway                       
A002635 | N.J.A.Sloane                     
A007191 | N.J.A.Sloane                     
A000194 | N.J.A.Sloane                     
A007378 | ColinMallows                     
A000065 | N.J.A.Sloane                     
A007778 | N.J.A.Sloane                     
A001511 | N.J.A.Sloane                     
A000665 | N.J.A.Sloane                     
A027193 | ClarkKimberling                  
A010761 | SimonPlouffe                     
A033638 | TanyaY.Berger-Wolf               
A001611 | N.J.A.Sloane                     

